"","ERR3928931","ERR3928933","ERR3928934","ERR3928935","ERR3928936","ERR3928937","ERR3928938","ERR3928939","ERR3928940","ERR3928941","ERR3928942","ERR3928943","ERR3928944","ERR3928945","ERR3928946","ERR3928947","ERR3928948","ERR3928949","ERR3928950","ERR3928951","ERR3928952","ERR3928953","ERR3928954","ERR3928955","ERR3928956","ERR3928957","ERR3928958","ERR3928959","ERR3928960","ERR3928961","ERR3928962","ERR3928963","ERR3928964","ERR3928965","ERR3928966","ERR3928967","ERR3928968","ERR3928969","ERR3928970","ERR3928971","ERR3928972","ERR3928973","ERR3928974","ERR3928975","ERR3928976","ERR3928977","ERR3928978","ERR3928979","ERR3928980","ERR3928981","ERR3928982","ERR3929033","ERR3929034","ERR3929035","ERR3929036","ERR3929037","ERR3929038","ERR3929039","ERR3929040","ERR3929041","ERR3929042","ERR3929043","ERR3929044","ERR3929045","ERR3929046","ERR3929047","ERR3929048","ERR3929049","ERR3929050","ERR3929051","ERR3929052","ERR3929053","ERR3929054","ERR3929055","ERR3929056","ERR3929057","ERR3929058","ERR3929059","ERR3929060","ERR3929061","ERR3929062","ERR3929063","ERR3929064","ERR3929065","ERR3929066","ERR3929067","ERR3929068","ERR3929069","ERR3929070","ERR3929071","ERR3929072","ERR3929073","ERR3929074","ERR3929075","ERR3929076","ERR3929077","ERR3929078","ERR3929079","ERR3929080","ERR3929081","ERR3929082","ERR3929083","ERR3929084","ERR3929085","ERR3928932"
"562c8d27d1cef55aa701e6f57686741f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d16a1231dbd61ae6ded7a84f396b1969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1a2eb74f17971864ed1ed964da108e5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860d8bd98f810d6738a55f32f9899df9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b869347e522205f1c4a919196e6b45b",0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5579ec31e1f25646f1390e8497284aa4",0,0,0,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b7712254e4dd8d5bc585d4a6c5c2e88",839,35,12,441,1138,19,126,32,110,0,20,0,30,20,15,16,25,21,4836,37,42,27,24,25,37,37,15,4,46,26,505,15,830,40,29,33,103,12,3642,13,9,18,339,19,31,18,397,20,709,588,18,54,39,0,764,47,32,77,14,26,18,205,291,89,21,20,17,19,19,16,39,11,14,19,44,10,36,11,29,294,91,270,15326,16049,17645,12449,37,26,427,8,3852,24,12,13,77,75,26,984,9186,16336,25,30,222,244,1188
"d5135e3e52ad09c3e39312bf9236b4b7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772,1761,5,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"a1c8a4289a5c93d48a8c7cc17815ba8a",3,0,0,434,440,6,3,0,355,0,3,8,0,0,0,0,1163,1017,0,33,0,0,4,0,310,0,19,41,252,17,0,0,0,5,0,0,7,0,1091,49,0,99,3,0,0,0,0,160,0,0,0,96,16,0,0,10,4,3,0,2,10,0,2,82,2,0,118,0,111,0,0,2,0,0,0,0,0,0,0,42,0,0,499,410,295,218,0,0,0,0,0,0,0,0,44,63,6,0,4,6,0,0,0,0,5
"e9ea81e04d45674dbf2c6f23e8986b88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,0,36,0
"6f980c6f3f2ffefd2013c721461cc1c6",24,16,12,0,7,0,9,12,12,25,12,9,0,0,0,0,5,0,6,0,18,6,13,0,34,16,23,21,22,11,0,21,0,14,3,7,23,40,0,0,6,0,40,58,48,58,18,8,59,27,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,0,15,31,0,24,0,29,0,3,0,6,7,5,11,0,11,0,0,0,0,0,24,0,0,0,19,11,0,9,33
"a333ee090a52b582e1a0e2dd776eb937",0,28,15,0,0,26,13,0,0,12,130,0,0,0,0,0,0,0,7,0,0,14,8,87,611,651,26,202,0,0,186,12,10,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,121,34,0,0,0,0,17,0,607,8,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,126,170,46,33,0,13,0
"6d4fe16838ce84397bd418e10a2616d0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e81e4d1a54e1636af43e46fa332ab11",0,0,0,0,0,0,0,0,0,0,0,0,107,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0
"a663a01aeb4dbb88bbe0a9840e8f64dc",0,94,113,0,0,208,0,102,7,178,0,0,76,55,22,13,5,0,7,0,106,44,85,469,202,32,55,27,390,8,534,0,0,17,0,0,11,0,427,0,0,0,140,180,102,0,6,0,2487,2203,0,0,0,0,164,0,206,308,0,0,10,0,0,15,0,0,0,0,0,32,0,0,0,0,8,8,0,10,16,26,0,195,71,104,0,0,7,0,57,0,16,98,7,0,0,0,1357,0,0,0,204,105,0,0,0
"e865f29a716e8d51f83931befa951240",458,274,181,320,452,21,1015,217,54,18,96,162,28,17,75,80,537,527,1588,17,406,688,1297,26,3712,207,89,14,439,563,32,814,643,674,29,19,748,656,16,143,160,17,2498,659,739,134,198,18,20,7,231,10,0,7,9,16,0,23,38,107,0,2,19,86,192,10,26,0,10,14,52,26,83,287,128,8,19,17,12,21,282,18,15,16,143,117,37,22,161,67,10,0,8,252,158,240,20,34,714,808,18,18,97,568,476
"810fbee6f33ede9ba6b772d59acf2c8e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533b6c05a74b2c25a94f884d6fe42f9d",0,0,0,10,6,0,0,7,5618,6,5846,4,0,0,0,7,0,0,0,3130,1167,0,6,0,16,778,0,4303,0,0,0,0,0,0,8,0,8,0,151,0,609,2402,0,0,0,0,0,3459,9,0,11,348,912,663,0,449,0,0,0,0,0,732,873,176,0,287,2533,13,755,0,588,216,0,0,0,1603,631,0,0,3565,0,33,0,0,60,53,186,85,740,0,1110,0,0,250,756,709,0,13,309,483,0,0,60,102,6
"472df4b319240d4a00b81971c7d70487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"a4adb062e789a813368b3e2ec4df539e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de68af3f62b2b04e42f894e18839bb57",0,0,6,0,0,39,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,34,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,13,18,0,0,0
"db30710da37e69642cc4285ba7316773",0,33,32,0,0,0,9,0,6,0,5,8,0,0,0,0,18,17,0,0,0,0,0,0,8,0,0,0,342,0,12,0,0,7,0,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb3bfa7ac2b500c6a49d88ce9412dbea",0,0,0,115,104,0,0,0,0,0,129,14,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,316,343,300,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,9,32,0,0,0,25,0,0,0,8,0,0,22,0,0,0,0,0,0,0,0,31,0,28,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a3090aa682623800304aca0da51c22c",0,5,11,12,8,55,0,47,0,232,57,0,197,136,0,0,5,0,0,0,24,20,8,0,487,0,167,0,17,0,56,0,0,0,0,0,12,0,0,0,0,0,0,14,17,0,0,0,339,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"f7870a4e6cccb8a029cf6f0091c106f5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,65,0,0,0,0,0
"517b36b986012394a442af4336b89612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,790,581,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,61,0,0,0,0,0
"5f8d35126b0a7321413d21487ec72b73",0,22,13,0,0,119,0,11,0,0,0,0,27,16,0,0,0,0,0,0,0,0,0,75,23,0,28,0,0,0,103,0,9,0,8,0,28,8,0,0,0,0,9,114,57,0,0,0,79,47,0,0,0,0,7,0,0,0,0,0,52,8,26,0,0,0,0,7,0,33,0,0,0,12,0,0,10,0,0,0,0,150,46,81,0,0,0,0,0,0,0,0,0,0,0,0,219,0,24,35,0,0,0,0,6
"7f4767d01227d691b8e5125a2a7d997f",0,0,0,1785,1843,0,0,0,0,0,0,0,0,0,81,106,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419af6db3c0709d63ffc1933ab11b24c",0,0,0,0,0,0,0,0,0,0,0,0,94,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782a79a0725adc6ac22fc1fd15933a12",571,1022,981,1901,1943,0,20,17,628,6,4232,977,21,17,71,119,2315,1895,0,13,2476,17,19,7,22,3216,0,11,17,1416,10,0,334,12,14,15,19,10,31,0,3663,1440,0,12,22,1025,222,1573,18,10,63,925,466,114,0,185,10,10,146,458,643,1350,1871,17,0,205,637,1801,204,13,13,14,0,16,17,157,2326,14,0,3017,5229,77,0,0,758,1129,560,252,1832,1704,689,0,65,355,306,730,0,0,15,13,11,11,240,560,799
"4f60c2b7c85fe7a5830f4ba4c3e96924",0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,411,0,6,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,29,0,0,0,0,0,0,0,0,0,4,0,9,0,12,0,0,0,0,12,0,0,60,74,7,167,354,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,75,89,132,112,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceb53f1e6bbcbf2bbc1e431a120ea5f7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584,2424,0,0,2,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,55,163,0,0,0,0,24,19,13,0,0,109,0,0,451,0,76,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ff3a818a224b7b442a3a1539447aa2ca",0,0,0,9,0,5,0,0,0,0,4,6,5,5,1033,1393,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,2,4,0,0,0,0,0,5,3,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,3,3,0,0,0,4,0,3,0,0,3,0,0,0,0,0,4,0,0,0,2,6,3,3,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,3,0
"3ee2737f18047cff2f0d8eb20c8385c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7fd072aff74564746d11ca0c54ee6ae2",0,65,25,1012,1340,6,0,8,74,5,0,208,7,7,6,6,6,5,0,0,0,119,0,6,13,9,44,0,811,0,1328,8,0,997,10,4,11,0,4,0,549,0,0,7,0,0,10,0,0,0,8,5,0,10,0,29,4,6,3,7,0,0,6,13,10,0,8,816,0,0,0,0,7,6,0,0,7,18,5,6,0,5,4,8,451,518,0,0,1210,0,0,0,0,2,0,6,0,0,7,5,10,7,7,0,0
"9e9c4270966cf507485654eb33a69880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,103,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,140,33,0,14,0,31,41,0,10,241,0,0,36,20,52,20,0,5,27,7,0,14,5,0,0,50,0,5,0,10,36,0,0,0,0,0,0,78,620,0,4,0,6,9,13,8,0,14,17,4,0,0,0,0
"9e75d15ba3717ca20d8aa45e3c4a6bab",0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,9,0,0,0,0,4,0,0,159,0,0,0,12,0,17,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"fa75e4a8d77483c82a344c520c19f153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33295f1846cff2bf9c88e15798fbc91d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a622b5241098eff28402a3f641c58f8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,8,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e09caaee61bd482522f087e96e093de",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,137,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,35,31,0,0,19,0,0,0,0,0,38,11,30,0,17,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
"26c6e3ed14694582e207478c1f23c21f",0,0,11,63,87,14,0,0,18,15,0,321,19,10,8,0,0,23,9,0,13,0,11,11,18,14,58,0,273,5,11,22,8,16,13,0,20,17,20,0,47,91,0,13,0,25,29,67,35,19,15,0,326,8,0,127,15,61,0,20,0,16,9,1311,8,10,7,101,19,10,44,29,24,12,0,0,16,8,0,0,0,0,18,14,289,110,360,285,309,0,14,23,0,0,0,16,1118,0,12,0,34,23,11,86,15
"e27b9e73955f9ee43166443c005e4186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0
"65d43491988bfe557da4d86a5ba25dae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0
"e7dd01d01c0203abc3708549d99e4e9c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"2bd9309f2f97cae51d18d06ea1ca519a",10,10,0,40,60,0,0,0,0,0,0,20,0,12,0,0,0,0,0,0,28,0,0,0,26,89,0,15,0,83,23,0,0,0,17,18,67,12,162,0,0,0,23,0,0,0,0,12,27,22,0,0,8,0,34,24,217,261,0,0,46,0,7,0,0,0,27,0,0,0,0,0,0,0,0,0,18,0,0,0,0,263,20,28,0,0,0,0,21,18,0,0,0,32,6,0,26,0,0,20,0,13,13,0,27
"9908fffab7ed4f3bec44cda2f5084d49",14,15,19,34,41,39,29,102,23,20,26,0,34,31,0,20,24,18,30,0,75,21,28,66,0,942,13,25,69,0,0,61,492,28,379,532,28,0,23,0,19,14,0,31,28,29,0,0,18,0,0,30,9,24,55,0,26,38,18,35,36,0,12,56,98,17,151,22,21,19,29,0,0,31,20,0,31,17,13,31,18,64,0,0,26,34,34,0,23,283,12,20,20,0,0,12,120,0,185,240,231,92,21,19,0
"e20080c3550b1318bbb29e84d651c014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f899e58ffc768754891187809557d7d",1008,14,7,0,0,0,0,432,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1262,0,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,290,0,0,0,0,4890,265,277,0,55,0,0,412,1067,0,1358,1595,1537,255,2277,649,62,184,1057,859,158,288,653,400,535,0,412,270,13,50,211,0,0,0,0,0,0,1854,0,0,23,0,2380,0,0,96,0,0,0,72,36,0,0,1316
"d6a526b572996ed919a3e009473bc860",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,10,15,0,0,124,21,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8df399e29acb5a583f449a82db4e17c9",0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09e996f449e880d1fd8f27d59e8d8b11",184,0,0,0,0,24,0,92,0,0,0,0,0,0,0,0,0,0,0,0,39,17,21,0,0,0,187,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,0,223,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
"3bb4fcf6e1e0abedb23d30a631236d78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0df6c802966e8670279671824da4f10a",24,1211,918,8,18,5,0,80,19,0,0,0,0,0,0,0,0,0,0,0,16,0,5,7,0,0,0,0,0,0,0,0,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,55,0,391,0,5,10,0,4,18,0,0,32,0,0,0,0,0,0,95,34,6,83,13,0,371,0,4,0,0,24,0,0,33,70,0,0,17,0,0,3,0,753,0,0,0,0,0,0,9,0,0,0,19
"b3b4db7a1720d6b5d9022d8d1b6cf0cc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9036fe313cc847af4a7a9d5da8316bd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
